"ID","Column","Description"
48192,"Deaths","Incorrect Death value"
48295,"Deaths","Incorrect Death value"
48348,"Deaths","Incorrect Death value"
48442,"Deaths","Incorrect Death value"
48464,"Deaths","Incorrect Death value"
48585,"Deaths","Incorrect Death value"
48605,"Deaths","Incorrect Death value"
48752,"Deaths","Incorrect Death value"
48795,"Deaths","Incorrect Death value"
48859,"Deaths","Incorrect Death value"
48884,"Deaths","Incorrect Death value"
48906,"Deaths","Incorrect Death value"
48986,"Deaths","Incorrect Death value"
49005,"Deaths","Incorrect Death value"
4,"Recovered","Incorrect Recovered value"
37,"Recovered","Incorrect Recovered value"
84,"Recovered","Incorrect Recovered value"
166,"Recovered","Incorrect Recovered value"
225,"Recovered","Incorrect Recovered value"
256,"Recovered","Incorrect Recovered value"
288,"Recovered","Incorrect Recovered value"
376,"Recovered","Incorrect Recovered value"
391,"Recovered","Incorrect Recovered value"
392,"Recovered","Incorrect Recovered value"
403,"Recovered","Incorrect Recovered value"
493,"Recovered","Incorrect Recovered value"
518,"Recovered","Incorrect Recovered value"
524,"Recovered","Incorrect Recovered value"
583,"Recovered","Incorrect Recovered value"
585,"Recovered","Incorrect Recovered value"
633,"Recovered","Incorrect Recovered value"
868,"Recovered","Incorrect Recovered value"
874,"Recovered","Incorrect Recovered value"
1001,"Recovered","Incorrect Recovered value"
1006,"Recovered","Incorrect Recovered value"
1042,"Recovered","Incorrect Recovered value"
1052,"Recovered","Incorrect Recovered value"
1170,"Recovered","Incorrect Recovered value"
1242,"Recovered","Incorrect Recovered value"
1278,"Recovered","Incorrect Recovered value"
1318,"Recovered","Incorrect Recovered value"
1385,"Recovered","Incorrect Recovered value"
1421,"Recovered","Incorrect Recovered value"
1473,"Recovered","Incorrect Recovered value"
1562,"Recovered","Incorrect Recovered value"
1714,"Recovered","Incorrect Recovered value"
1716,"Recovered","Incorrect Recovered value"
1736,"Recovered","Incorrect Recovered value"
1752,"Recovered","Incorrect Recovered value"
1900,"Recovered","Incorrect Recovered value"
1925,"Recovered","Incorrect Recovered value"
2025,"Recovered","Incorrect Recovered value"
2059,"Recovered","Incorrect Recovered value"
2066,"Recovered","Incorrect Recovered value"
2128,"Recovered","Incorrect Recovered value"
2163,"Recovered","Incorrect Recovered value"
2244,"Recovered","Incorrect Recovered value"
2269,"Recovered","Incorrect Recovered value"
2309,"Recovered","Incorrect Recovered value"
2324,"Recovered","Incorrect Recovered value"
2347,"Recovered","Incorrect Recovered value"
2582,"Recovered","Incorrect Recovered value"
2602,"Recovered","Incorrect Recovered value"
2653,"Recovered","Incorrect Recovered value"
2715,"Recovered","Incorrect Recovered value"
2729,"Recovered","Incorrect Recovered value"
2822,"Recovered","Incorrect Recovered value"
2939,"Recovered","Incorrect Recovered value"
2951,"Recovered","Incorrect Recovered value"
2958,"Recovered","Incorrect Recovered value"
2986,"Recovered","Incorrect Recovered value"
2987,"Recovered","Incorrect Recovered value"
2991,"Recovered","Incorrect Recovered value"
3142,"Recovered","Incorrect Recovered value"
3255,"Recovered","Incorrect Recovered value"
3358,"Recovered","Incorrect Recovered value"
3390,"Recovered","Incorrect Recovered value"
3430,"Recovered","Incorrect Recovered value"
3521,"Recovered","Incorrect Recovered value"
3532,"Recovered","Incorrect Recovered value"
3654,"Recovered","Incorrect Recovered value"
3698,"Recovered","Incorrect Recovered value"
3816,"Recovered","Incorrect Recovered value"
3818,"Recovered","Incorrect Recovered value"
3860,"Recovered","Incorrect Recovered value"
3867,"Recovered","Incorrect Recovered value"
3898,"Recovered","Incorrect Recovered value"
3978,"Recovered","Incorrect Recovered value"
4048,"Recovered","Incorrect Recovered value"
4094,"Recovered","Incorrect Recovered value"
4110,"Recovered","Incorrect Recovered value"
4203,"Recovered","Incorrect Recovered value"
4237,"Recovered","Incorrect Recovered value"
4300,"Recovered","Incorrect Recovered value"
4307,"Recovered","Incorrect Recovered value"
4315,"Recovered","Incorrect Recovered value"
4320,"Recovered","Incorrect Recovered value"
4487,"Recovered","Incorrect Recovered value"
4496,"Recovered","Incorrect Recovered value"
4507,"Recovered","Incorrect Recovered value"
4532,"Recovered","Incorrect Recovered value"
4605,"Recovered","Incorrect Recovered value"
4829,"Recovered","Incorrect Recovered value"
4840,"Recovered","Incorrect Recovered value"
5005,"Recovered","Incorrect Recovered value"
5110,"Recovered","Incorrect Recovered value"
5125,"Recovered","Incorrect Recovered value"
5192,"Recovered","Incorrect Recovered value"
5199,"Recovered","Incorrect Recovered value"
5277,"Recovered","Incorrect Recovered value"
5502,"Recovered","Incorrect Recovered value"
5542,"Recovered","Incorrect Recovered value"
5588,"Recovered","Incorrect Recovered value"
5611,"Recovered","Incorrect Recovered value"
5632,"Recovered","Incorrect Recovered value"
5719,"Recovered","Incorrect Recovered value"
5746,"Recovered","Incorrect Recovered value"
5799,"Recovered","Incorrect Recovered value"
5802,"Recovered","Incorrect Recovered value"
5807,"Recovered","Incorrect Recovered value"
5864,"Recovered","Incorrect Recovered value"
5866,"Recovered","Incorrect Recovered value"
5871,"Recovered","Incorrect Recovered value"
5880,"Recovered","Incorrect Recovered value"
6045,"Recovered","Incorrect Recovered value"
6065,"Recovered","Incorrect Recovered value"
6116,"Recovered","Incorrect Recovered value"
6132,"Recovered","Incorrect Recovered value"
6154,"Recovered","Incorrect Recovered value"
6165,"Recovered","Incorrect Recovered value"
6241,"Recovered","Incorrect Recovered value"
6382,"Recovered","Incorrect Recovered value"
6415,"Recovered","Incorrect Recovered value"
6449,"Recovered","Incorrect Recovered value"
6462,"Recovered","Incorrect Recovered value"
6464,"Recovered","Incorrect Recovered value"
6486,"Recovered","Incorrect Recovered value"
6540,"Recovered","Incorrect Recovered value"
6606,"Recovered","Incorrect Recovered value"
6650,"Recovered","Incorrect Recovered value"
6702,"Recovered","Incorrect Recovered value"
6787,"Recovered","Incorrect Recovered value"
6822,"Recovered","Incorrect Recovered value"
6843,"Recovered","Incorrect Recovered value"
6882,"Recovered","Incorrect Recovered value"
6910,"Recovered","Incorrect Recovered value"
7019,"Recovered","Incorrect Recovered value"
7033,"Recovered","Incorrect Recovered value"
7040,"Recovered","Incorrect Recovered value"
7049,"Recovered","Incorrect Recovered value"
7102,"Recovered","Incorrect Recovered value"
7215,"Recovered","Incorrect Recovered value"
7233,"Recovered","Incorrect Recovered value"
7281,"Recovered","Incorrect Recovered value"
7330,"Recovered","Incorrect Recovered value"
7356,"Recovered","Incorrect Recovered value"
7425,"Recovered","Incorrect Recovered value"
7440,"Recovered","Incorrect Recovered value"
7508,"Recovered","Incorrect Recovered value"
7511,"Recovered","Incorrect Recovered value"
7522,"Recovered","Incorrect Recovered value"
7580,"Recovered","Incorrect Recovered value"
7670,"Recovered","Incorrect Recovered value"
7748,"Recovered","Incorrect Recovered value"
7751,"Recovered","Incorrect Recovered value"
7806,"Recovered","Incorrect Recovered value"
7926,"Recovered","Incorrect Recovered value"
7936,"Recovered","Incorrect Recovered value"
7969,"Recovered","Incorrect Recovered value"
8015,"Recovered","Incorrect Recovered value"
8121,"Recovered","Incorrect Recovered value"
8164,"Recovered","Incorrect Recovered value"
8274,"Recovered","Incorrect Recovered value"
8415,"Recovered","Incorrect Recovered value"
8433,"Recovered","Incorrect Recovered value"
8439,"Recovered","Incorrect Recovered value"
8451,"Recovered","Incorrect Recovered value"
8530,"Recovered","Incorrect Recovered value"
8601,"Recovered","Incorrect Recovered value"
8625,"Recovered","Incorrect Recovered value"
8704,"Recovered","Incorrect Recovered value"
8709,"Recovered","Incorrect Recovered value"
8770,"Recovered","Incorrect Recovered value"
8777,"Recovered","Incorrect Recovered value"
8784,"Recovered","Incorrect Recovered value"
8823,"Recovered","Incorrect Recovered value"
8867,"Recovered","Incorrect Recovered value"
8902,"Recovered","Incorrect Recovered value"
9011,"Recovered","Incorrect Recovered value"
9015,"Recovered","Incorrect Recovered value"
9036,"Recovered","Incorrect Recovered value"
9040,"Recovered","Incorrect Recovered value"
9049,"Recovered","Incorrect Recovered value"
9075,"Recovered","Incorrect Recovered value"
9108,"Recovered","Incorrect Recovered value"
9121,"Recovered","Incorrect Recovered value"
9162,"Recovered","Incorrect Recovered value"
9186,"Recovered","Incorrect Recovered value"
9243,"Recovered","Incorrect Recovered value"
9270,"Recovered","Incorrect Recovered value"
9340,"Recovered","Incorrect Recovered value"
9348,"Recovered","Incorrect Recovered value"
9375,"Recovered","Incorrect Recovered value"
9379,"Recovered","Incorrect Recovered value"
9381,"Recovered","Incorrect Recovered value"
9383,"Recovered","Incorrect Recovered value"
9456,"Recovered","Incorrect Recovered value"
9527,"Recovered","Incorrect Recovered value"
9623,"Recovered","Incorrect Recovered value"
9679,"Recovered","Incorrect Recovered value"
9704,"Recovered","Incorrect Recovered value"
9817,"Recovered","Incorrect Recovered value"
9883,"Recovered","Incorrect Recovered value"
9997,"Recovered","Incorrect Recovered value"
10157,"Recovered","Incorrect Recovered value"
10235,"Recovered","Incorrect Recovered value"
10238,"Recovered","Incorrect Recovered value"
10245,"Recovered","Incorrect Recovered value"
10321,"Recovered","Incorrect Recovered value"
10365,"Recovered","Incorrect Recovered value"
10397,"Recovered","Incorrect Recovered value"
10422,"Recovered","Incorrect Recovered value"
10548,"Recovered","Incorrect Recovered value"
10557,"Recovered","Incorrect Recovered value"
10608,"Recovered","Incorrect Recovered value"
10782,"Recovered","Incorrect Recovered value"
10845,"Recovered","Incorrect Recovered value"
10890,"Recovered","Incorrect Recovered value"
11018,"Recovered","Incorrect Recovered value"
11086,"Recovered","Incorrect Recovered value"
11094,"Recovered","Incorrect Recovered value"
11105,"Recovered","Incorrect Recovered value"
11116,"Recovered","Incorrect Recovered value"
11128,"Recovered","Incorrect Recovered value"
11193,"Recovered","Incorrect Recovered value"
11227,"Recovered","Incorrect Recovered value"
11261,"Recovered","Incorrect Recovered value"
11286,"Recovered","Incorrect Recovered value"
11296,"Recovered","Incorrect Recovered value"
11337,"Recovered","Incorrect Recovered value"
11357,"Recovered","Incorrect Recovered value"
11423,"Recovered","Incorrect Recovered value"
11484,"Recovered","Incorrect Recovered value"
11488,"Recovered","Incorrect Recovered value"
11550,"Recovered","Incorrect Recovered value"
11655,"Recovered","Incorrect Recovered value"
11657,"Recovered","Incorrect Recovered value"
11685,"Recovered","Incorrect Recovered value"
11900,"Recovered","Incorrect Recovered value"
11981,"Recovered","Incorrect Recovered value"
12034,"Recovered","Incorrect Recovered value"
12071,"Recovered","Incorrect Recovered value"
12243,"Recovered","Incorrect Recovered value"
12349,"Recovered","Incorrect Recovered value"
12350,"Recovered","Incorrect Recovered value"
12351,"Recovered","Incorrect Recovered value"
12361,"Recovered","Incorrect Recovered value"
12408,"Recovered","Incorrect Recovered value"
12443,"Recovered","Incorrect Recovered value"
12544,"Recovered","Incorrect Recovered value"
12638,"Recovered","Incorrect Recovered value"
12642,"Recovered","Incorrect Recovered value"
12692,"Recovered","Incorrect Recovered value"
12755,"Recovered","Incorrect Recovered value"
12799,"Recovered","Incorrect Recovered value"
12811,"Recovered","Incorrect Recovered value"
12917,"Recovered","Incorrect Recovered value"
13027,"Recovered","Incorrect Recovered value"
13090,"Recovered","Incorrect Recovered value"
13159,"Recovered","Incorrect Recovered value"
13220,"Recovered","Incorrect Recovered value"
13237,"Recovered","Incorrect Recovered value"
13279,"Recovered","Incorrect Recovered value"
13310,"Recovered","Incorrect Recovered value"
13338,"Recovered","Incorrect Recovered value"
13345,"Recovered","Incorrect Recovered value"
13383,"Recovered","Incorrect Recovered value"
13456,"Recovered","Incorrect Recovered value"
13474,"Recovered","Incorrect Recovered value"
13496,"Recovered","Incorrect Recovered value"
13540,"Recovered","Incorrect Recovered value"
13629,"Recovered","Incorrect Recovered value"
13677,"Recovered","Incorrect Recovered value"
13678,"Recovered","Incorrect Recovered value"
13715,"Recovered","Incorrect Recovered value"
13758,"Recovered","Incorrect Recovered value"
13784,"Recovered","Incorrect Recovered value"
13975,"Recovered","Incorrect Recovered value"
14009,"Recovered","Incorrect Recovered value"
14256,"Recovered","Incorrect Recovered value"
14261,"Recovered","Incorrect Recovered value"
14272,"Recovered","Incorrect Recovered value"
14410,"Recovered","Incorrect Recovered value"
14460,"Recovered","Incorrect Recovered value"
14553,"Recovered","Incorrect Recovered value"
14566,"Recovered","Incorrect Recovered value"
14632,"Recovered","Incorrect Recovered value"
14647,"Recovered","Incorrect Recovered value"
14671,"Recovered","Incorrect Recovered value"
14753,"Recovered","Incorrect Recovered value"
14807,"Recovered","Incorrect Recovered value"
14811,"Recovered","Incorrect Recovered value"
14843,"Recovered","Incorrect Recovered value"
14848,"Recovered","Incorrect Recovered value"
14936,"Recovered","Incorrect Recovered value"
14946,"Recovered","Incorrect Recovered value"
14947,"Recovered","Incorrect Recovered value"
14959,"Recovered","Incorrect Recovered value"
15005,"Recovered","Incorrect Recovered value"
15011,"Recovered","Incorrect Recovered value"
15087,"Recovered","Incorrect Recovered value"
15134,"Recovered","Incorrect Recovered value"
15145,"Recovered","Incorrect Recovered value"
15188,"Recovered","Incorrect Recovered value"
15218,"Recovered","Incorrect Recovered value"
15300,"Recovered","Incorrect Recovered value"
15511,"Recovered","Incorrect Recovered value"
15675,"Recovered","Incorrect Recovered value"
15683,"Recovered","Incorrect Recovered value"
15730,"Recovered","Incorrect Recovered value"
15765,"Recovered","Incorrect Recovered value"
15847,"Recovered","Incorrect Recovered value"
15885,"Recovered","Incorrect Recovered value"
15909,"Recovered","Incorrect Recovered value"
15911,"Recovered","Incorrect Recovered value"
15917,"Recovered","Incorrect Recovered value"
15964,"Recovered","Incorrect Recovered value"
16045,"Recovered","Incorrect Recovered value"
16075,"Recovered","Incorrect Recovered value"
16177,"Recovered","Incorrect Recovered value"
16234,"Recovered","Incorrect Recovered value"
16250,"Recovered","Incorrect Recovered value"
16263,"Recovered","Incorrect Recovered value"
16275,"Recovered","Incorrect Recovered value"
16348,"Recovered","Incorrect Recovered value"
16385,"Recovered","Incorrect Recovered value"
16448,"Recovered","Incorrect Recovered value"
16545,"Recovered","Incorrect Recovered value"
